filename,width,height,class,label,interval,left,right,source
1594.jpg,432,288,N,1,300,455588,455888,MIT_BIH_ECG
1595.jpg,432,288,N,1,301,455888,456189,MIT_BIH_ECG
1596.jpg,432,288,N,1,298,456189,456487,MIT_BIH_ECG
1597.jpg,432,288,N,1,284,456487,456771,MIT_BIH_ECG
1598.jpg,432,288,N,1,274,456771,457045,MIT_BIH_ECG
1599.jpg,432,288,N,1,288,457045,457333,MIT_BIH_ECG
1600.jpg,432,288,N,1,301,457333,457634,MIT_BIH_ECG
1601.jpg,432,288,N,1,303,457634,457937,MIT_BIH_ECG
1602.jpg,432,288,N,1,231,457937,458168,MIT_BIH_ECG
1603.jpg,432,288,A_A,0,356,458168,458524,MIT_BIH_ECG
1604.jpg,432,288,N,1,292,458524,458816,MIT_BIH_ECG
1605.jpg,432,288,N,1,287,458816,459103,MIT_BIH_ECG
1606.jpg,432,288,N,1,277,459103,459380,MIT_BIH_ECG
1607.jpg,432,288,N,1,284,459380,459664,MIT_BIH_ECG
1608.jpg,432,288,N,1,302,459664,459966,MIT_BIH_ECG
1609.jpg,432,288,N,1,309,459966,460275,MIT_BIH_ECG
1610.jpg,432,288,N,1,296,460275,460571,MIT_BIH_ECG
1611.jpg,432,288,N,1,287,460571,460858,MIT_BIH_ECG
1612.jpg,432,288,N,1,290,460858,461148,MIT_BIH_ECG
1613.jpg,432,288,N,1,285,461148,461433,MIT_BIH_ECG
1614.jpg,432,288,N,1,288,461433,461721,MIT_BIH_ECG
1615.jpg,432,288,N,1,293,461721,462014,MIT_BIH_ECG
1616.jpg,432,288,N,1,300,462014,462314,MIT_BIH_ECG
1617.jpg,432,288,N,1,307,462314,462621,MIT_BIH_ECG
1618.jpg,432,288,N,1,298,462621,462919,MIT_BIH_ECG
1619.jpg,432,288,N,1,278,462919,463197,MIT_BIH_ECG
1620.jpg,432,288,N,1,284,463197,463481,MIT_BIH_ECG
1621.jpg,432,288,N,1,284,463481,463765,MIT_BIH_ECG
1622.jpg,432,288,N,1,284,463765,464049,MIT_BIH_ECG
1623.jpg,432,288,N,1,312,464049,464361,MIT_BIH_ECG
1624.jpg,432,288,N,1,303,464361,464664,MIT_BIH_ECG
1625.jpg,432,288,N,1,296,464664,464960,MIT_BIH_ECG
1626.jpg,432,288,N,1,297,464960,465257,MIT_BIH_ECG
1627.jpg,432,288,N,1,281,465257,465538,MIT_BIH_ECG
1628.jpg,432,288,N,1,282,465538,465820,MIT_BIH_ECG
1629.jpg,432,288,N,1,284,465820,466104,MIT_BIH_ECG
1630.jpg,432,288,N,1,300,466104,466404,MIT_BIH_ECG
1631.jpg,432,288,N,1,303,466404,466707,MIT_BIH_ECG
1632.jpg,432,288,N,1,303,466707,467010,MIT_BIH_ECG
1633.jpg,432,288,N,1,298,467010,467308,MIT_BIH_ECG
1634.jpg,432,288,N,1,281,467308,467589,MIT_BIH_ECG
1635.jpg,432,288,N,1,289,467589,467878,MIT_BIH_ECG
1636.jpg,432,288,N,1,286,467878,468164,MIT_BIH_ECG
1637.jpg,432,288,N,1,295,468164,468459,MIT_BIH_ECG
1638.jpg,432,288,N,1,303,468459,468762,MIT_BIH_ECG
1639.jpg,432,288,N,1,303,468762,469065,MIT_BIH_ECG
1640.jpg,432,288,N,1,298,469065,469363,MIT_BIH_ECG
1641.jpg,432,288,N,1,297,469363,469660,MIT_BIH_ECG
1642.jpg,432,288,N,1,282,469660,469942,MIT_BIH_ECG
1643.jpg,432,288,N,1,288,469942,470230,MIT_BIH_ECG
1644.jpg,432,288,N,1,300,470230,470530,MIT_BIH_ECG
1645.jpg,432,288,N,1,307,470530,470837,MIT_BIH_ECG
1646.jpg,432,288,N,1,302,470837,471139,MIT_BIH_ECG
1647.jpg,432,288,N,1,305,471139,471444,MIT_BIH_ECG
1648.jpg,432,288,N,1,283,471444,471727,MIT_BIH_ECG
1649.jpg,432,288,N,1,292,471727,472019,MIT_BIH_ECG
1650.jpg,432,288,N,1,285,472019,472304,MIT_BIH_ECG
1651.jpg,432,288,N,1,285,472304,472589,MIT_BIH_ECG
1652.jpg,432,288,N,1,298,472589,472887,MIT_BIH_ECG
1653.jpg,432,288,N,1,314,472887,473201,MIT_BIH_ECG
1654.jpg,432,288,N,1,297,473201,473498,MIT_BIH_ECG
1655.jpg,432,288,N,1,294,473498,473792,MIT_BIH_ECG
1656.jpg,432,288,N,1,282,473792,474074,MIT_BIH_ECG
1657.jpg,432,288,N,1,288,474074,474362,MIT_BIH_ECG
1658.jpg,432,288,N,1,290,474362,474652,MIT_BIH_ECG
1659.jpg,432,288,N,1,290,474652,474942,MIT_BIH_ECG
1660.jpg,432,288,N,1,295,474942,475237,MIT_BIH_ECG
1661.jpg,432,288,N,1,310,475237,475547,MIT_BIH_ECG
1662.jpg,432,288,N,1,304,475547,475851,MIT_BIH_ECG
1663.jpg,432,288,N,1,285,475851,476136,MIT_BIH_ECG
1664.jpg,432,288,N,1,281,476136,476417,MIT_BIH_ECG
1665.jpg,432,288,N,1,288,476417,476705,MIT_BIH_ECG
1666.jpg,432,288,N,1,295,476705,477000,MIT_BIH_ECG
1667.jpg,432,288,N,1,307,477000,477307,MIT_BIH_ECG
1668.jpg,432,288,N,1,297,477307,477604,MIT_BIH_ECG
1669.jpg,432,288,N,1,294,477604,477898,MIT_BIH_ECG
1670.jpg,432,288,N,1,297,477898,478195,MIT_BIH_ECG
1671.jpg,432,288,N,1,285,478195,478480,MIT_BIH_ECG
1672.jpg,432,288,N,1,277,478480,478757,MIT_BIH_ECG
1673.jpg,432,288,N,1,283,478757,479040,MIT_BIH_ECG
1674.jpg,432,288,N,1,292,479040,479332,MIT_BIH_ECG
1675.jpg,432,288,N,1,301,479332,479633,MIT_BIH_ECG
1676.jpg,432,288,N,1,298,479633,479931,MIT_BIH_ECG
1677.jpg,432,288,N,1,287,479931,480218,MIT_BIH_ECG
1678.jpg,432,288,N,1,276,480218,480494,MIT_BIH_ECG
1679.jpg,432,288,N,1,285,480494,480779,MIT_BIH_ECG
1680.jpg,432,288,N,1,278,480779,481057,MIT_BIH_ECG
1681.jpg,432,288,N,1,283,481057,481340,MIT_BIH_ECG
1682.jpg,432,288,N,1,301,481340,481641,MIT_BIH_ECG
1683.jpg,432,288,N,1,300,481641,481941,MIT_BIH_ECG
1684.jpg,432,288,N,1,298,481941,482239,MIT_BIH_ECG
1685.jpg,432,288,N,1,286,482239,482525,MIT_BIH_ECG
1686.jpg,432,288,N,1,276,482525,482801,MIT_BIH_ECG
1687.jpg,432,288,N,1,270,482801,483071,MIT_BIH_ECG
1688.jpg,432,288,N,1,279,483071,483350,MIT_BIH_ECG
1689.jpg,432,288,N,1,284,483350,483634,MIT_BIH_ECG
1690.jpg,432,288,N,1,296,483634,483930,MIT_BIH_ECG
1691.jpg,432,288,N,1,290,483930,484220,MIT_BIH_ECG
1692.jpg,432,288,N,1,287,484220,484507,MIT_BIH_ECG
1693.jpg,432,288,N,1,279,484507,484786,MIT_BIH_ECG
1694.jpg,432,288,N,1,287,484786,485073,MIT_BIH_ECG
1695.jpg,432,288,N,1,279,485073,485352,MIT_BIH_ECG
1696.jpg,432,288,N,1,289,485352,485641,MIT_BIH_ECG
1697.jpg,432,288,N,1,298,485641,485939,MIT_BIH_ECG
1698.jpg,432,288,N,1,314,485939,486253,MIT_BIH_ECG
1699.jpg,432,288,N,1,303,486253,486556,MIT_BIH_ECG
1700.jpg,432,288,N,1,288,486556,486844,MIT_BIH_ECG
1701.jpg,432,288,N,1,285,486844,487129,MIT_BIH_ECG
1702.jpg,432,288,N,1,294,487129,487423,MIT_BIH_ECG
1703.jpg,432,288,N,1,296,487423,487719,MIT_BIH_ECG
1704.jpg,432,288,N,1,299,487719,488018,MIT_BIH_ECG
1705.jpg,432,288,N,1,302,488018,488320,MIT_BIH_ECG
1706.jpg,432,288,N,1,315,488320,488635,MIT_BIH_ECG
1707.jpg,432,288,N,1,296,488635,488931,MIT_BIH_ECG
1708.jpg,432,288,N,1,283,488931,489214,MIT_BIH_ECG
1709.jpg,432,288,N,1,283,489214,489497,MIT_BIH_ECG
1710.jpg,432,288,N,1,291,489497,489788,MIT_BIH_ECG
1711.jpg,432,288,N,1,302,489788,490090,MIT_BIH_ECG
1712.jpg,432,288,N,1,303,490090,490393,MIT_BIH_ECG
1713.jpg,432,288,N,1,302,490393,490695,MIT_BIH_ECG
1714.jpg,432,288,N,1,299,490695,490994,MIT_BIH_ECG
1715.jpg,432,288,N,1,293,490994,491287,MIT_BIH_ECG
1716.jpg,432,288,N,1,283,491287,491570,MIT_BIH_ECG
1717.jpg,432,288,N,1,280,491570,491850,MIT_BIH_ECG
1718.jpg,432,288,N,1,295,491850,492145,MIT_BIH_ECG
1719.jpg,432,288,N,1,300,492145,492445,MIT_BIH_ECG
1720.jpg,432,288,N,1,305,492445,492750,MIT_BIH_ECG
1721.jpg,432,288,N,1,296,492750,493046,MIT_BIH_ECG
1722.jpg,432,288,N,1,294,493046,493340,MIT_BIH_ECG
1723.jpg,432,288,N,1,283,493340,493623,MIT_BIH_ECG
1724.jpg,432,288,N,1,291,493623,493914,MIT_BIH_ECG
1725.jpg,432,288,N,1,285,493914,494199,MIT_BIH_ECG
1726.jpg,432,288,N,1,292,494199,494491,MIT_BIH_ECG
1727.jpg,432,288,N,1,298,494491,494789,MIT_BIH_ECG
1728.jpg,432,288,N,1,296,494789,495085,MIT_BIH_ECG
1729.jpg,432,288,N,1,285,495085,495370,MIT_BIH_ECG
1730.jpg,432,288,N,1,279,495370,495649,MIT_BIH_ECG
1731.jpg,432,288,N,1,275,495649,495924,MIT_BIH_ECG
1732.jpg,432,288,N,1,277,495924,496201,MIT_BIH_ECG
1733.jpg,432,288,N,1,298,496201,496499,MIT_BIH_ECG
1734.jpg,432,288,N,1,213,496499,496712,MIT_BIH_ECG
1735.jpg,432,288,A_A,0,362,496712,497074,MIT_BIH_ECG
1736.jpg,432,288,N,1,302,497074,497376,MIT_BIH_ECG
1737.jpg,432,288,N,1,288,497376,497664,MIT_BIH_ECG
1738.jpg,432,288,N,1,281,497664,497945,MIT_BIH_ECG
1739.jpg,432,288,N,1,285,497945,498230,MIT_BIH_ECG
1740.jpg,432,288,N,1,287,498230,498517,MIT_BIH_ECG
1741.jpg,432,288,N,1,295,498517,498812,MIT_BIH_ECG
1742.jpg,432,288,N,1,302,498812,499114,MIT_BIH_ECG
1743.jpg,432,288,N,1,303,499114,499417,MIT_BIH_ECG
1744.jpg,432,288,N,1,284,499417,499701,MIT_BIH_ECG
1745.jpg,432,288,N,1,286,499701,499987,MIT_BIH_ECG
1746.jpg,432,288,N,1,281,499987,500268,MIT_BIH_ECG
1747.jpg,432,288,N,1,281,500268,500549,MIT_BIH_ECG
1748.jpg,432,288,N,1,298,500549,500847,MIT_BIH_ECG
1749.jpg,432,288,N,1,298,500847,501145,MIT_BIH_ECG
1750.jpg,432,288,N,1,303,501145,501448,MIT_BIH_ECG
1751.jpg,432,288,N,1,297,501448,501745,MIT_BIH_ECG
1752.jpg,432,288,N,1,294,501745,502039,MIT_BIH_ECG
1753.jpg,432,288,N,1,277,502039,502316,MIT_BIH_ECG
1754.jpg,432,288,N,1,285,502316,502601,MIT_BIH_ECG
1755.jpg,432,288,N,1,287,502601,502888,MIT_BIH_ECG
1756.jpg,432,288,N,1,303,502888,503191,MIT_BIH_ECG
1757.jpg,432,288,N,1,305,503191,503496,MIT_BIH_ECG
1758.jpg,432,288,N,1,298,503496,503794,MIT_BIH_ECG
1759.jpg,432,288,N,1,286,503794,504080,MIT_BIH_ECG
1760.jpg,432,288,N,1,292,504080,504372,MIT_BIH_ECG
1761.jpg,432,288,N,1,282,504372,504654,MIT_BIH_ECG
1762.jpg,432,288,N,1,282,504654,504936,MIT_BIH_ECG
1763.jpg,432,288,N,1,291,504936,505227,MIT_BIH_ECG
1764.jpg,432,288,N,1,301,505227,505528,MIT_BIH_ECG
1765.jpg,432,288,N,1,302,505528,505830,MIT_BIH_ECG
1766.jpg,432,288,N,1,295,505830,506125,MIT_BIH_ECG
1767.jpg,432,288,N,1,273,506125,506398,MIT_BIH_ECG
1768.jpg,432,288,N,1,281,506398,506679,MIT_BIH_ECG
1769.jpg,432,288,N,1,290,506679,506969,MIT_BIH_ECG
1770.jpg,432,288,N,1,287,506969,507256,MIT_BIH_ECG
1771.jpg,432,288,N,1,296,507256,507552,MIT_BIH_ECG
1772.jpg,432,288,N,1,303,507552,507855,MIT_BIH_ECG
1773.jpg,432,288,N,1,304,507855,508159,MIT_BIH_ECG
1774.jpg,432,288,N,1,296,508159,508455,MIT_BIH_ECG
1775.jpg,432,288,N,1,289,508455,508744,MIT_BIH_ECG
1776.jpg,432,288,N,1,275,508744,509019,MIT_BIH_ECG
1777.jpg,432,288,N,1,300,509019,509319,MIT_BIH_ECG
1778.jpg,432,288,N,1,304,509319,509623,MIT_BIH_ECG
1779.jpg,432,288,N,1,300,509623,509923,MIT_BIH_ECG
1780.jpg,432,288,N,1,297,509923,510220,MIT_BIH_ECG
1781.jpg,432,288,N,1,300,510220,510520,MIT_BIH_ECG
1782.jpg,432,288,N,1,284,510520,510804,MIT_BIH_ECG
1783.jpg,432,288,N,1,289,510804,511093,MIT_BIH_ECG
1784.jpg,432,288,N,1,278,511093,511371,MIT_BIH_ECG
1785.jpg,432,288,N,1,289,511371,511660,MIT_BIH_ECG
1786.jpg,432,288,N,1,310,511660,511970,MIT_BIH_ECG
1787.jpg,432,288,N,1,307,511970,512277,MIT_BIH_ECG
1788.jpg,432,288,N,1,290,512277,512567,MIT_BIH_ECG
1789.jpg,432,288,N,1,284,512567,512851,MIT_BIH_ECG
1790.jpg,432,288,N,1,284,512851,513135,MIT_BIH_ECG
1791.jpg,432,288,N,1,289,513135,513424,MIT_BIH_ECG
1792.jpg,432,288,N,1,295,513424,513719,MIT_BIH_ECG
1793.jpg,432,288,N,1,295,513719,514014,MIT_BIH_ECG
1794.jpg,432,288,N,1,304,514014,514318,MIT_BIH_ECG
1795.jpg,432,288,N,1,310,514318,514628,MIT_BIH_ECG
1796.jpg,432,288,N,1,291,514628,514919,MIT_BIH_ECG
1797.jpg,432,288,N,1,275,514919,515194,MIT_BIH_ECG
1798.jpg,432,288,N,1,282,515194,515476,MIT_BIH_ECG
1799.jpg,432,288,N,1,286,515476,515762,MIT_BIH_ECG
1800.jpg,432,288,N,1,303,515762,516065,MIT_BIH_ECG
1801.jpg,432,288,N,1,306,516065,516371,MIT_BIH_ECG
1802.jpg,432,288,N,1,296,516371,516667,MIT_BIH_ECG
1803.jpg,432,288,N,1,303,516667,516970,MIT_BIH_ECG
1804.jpg,432,288,N,1,296,516970,517266,MIT_BIH_ECG
1805.jpg,432,288,N,1,287,517266,517553,MIT_BIH_ECG
1806.jpg,432,288,N,1,279,517553,517832,MIT_BIH_ECG
1807.jpg,432,288,N,1,295,517832,518127,MIT_BIH_ECG
1808.jpg,432,288,N,1,299,518127,518426,MIT_BIH_ECG
1809.jpg,432,288,N,1,308,518426,518734,MIT_BIH_ECG
1810.jpg,432,288,N,1,294,518734,519028,MIT_BIH_ECG
1811.jpg,432,288,N,1,279,519028,519307,MIT_BIH_ECG
1812.jpg,432,288,N,1,287,519307,519594,MIT_BIH_ECG
1813.jpg,432,288,N,1,288,519594,519882,MIT_BIH_ECG
1814.jpg,432,288,N,1,267,519882,520149,MIT_BIH_ECG
1815.jpg,432,288,N,1,314,520149,520463,MIT_BIH_ECG
1816.jpg,432,288,N,1,305,520463,520768,MIT_BIH_ECG
1817.jpg,432,288,N,1,214,520768,520982,MIT_BIH_ECG
1818.jpg,432,288,A_A,0,360,520982,521342,MIT_BIH_ECG
1819.jpg,432,288,N,1,285,521342,521627,MIT_BIH_ECG
1820.jpg,432,288,N,1,286,521627,521913,MIT_BIH_ECG
1821.jpg,432,288,N,1,296,521913,522209,MIT_BIH_ECG
1822.jpg,432,288,N,1,302,522209,522511,MIT_BIH_ECG
1823.jpg,432,288,N,1,304,522511,522815,MIT_BIH_ECG
1824.jpg,432,288,N,1,301,522815,523116,MIT_BIH_ECG
1825.jpg,432,288,N,1,300,523116,523416,MIT_BIH_ECG
1826.jpg,432,288,N,1,292,523416,523708,MIT_BIH_ECG
1827.jpg,432,288,N,1,291,523708,523999,MIT_BIH_ECG
1828.jpg,432,288,N,1,280,523999,524279,MIT_BIH_ECG
1829.jpg,432,288,N,1,298,524279,524577,MIT_BIH_ECG
1830.jpg,432,288,N,1,313,524577,524890,MIT_BIH_ECG
1831.jpg,432,288,N,1,308,524890,525198,MIT_BIH_ECG
1832.jpg,432,288,N,1,294,525198,525492,MIT_BIH_ECG
1833.jpg,432,288,N,1,288,525492,525780,MIT_BIH_ECG
1834.jpg,432,288,N,1,284,525780,526064,MIT_BIH_ECG
1835.jpg,432,288,N,1,291,526064,526355,MIT_BIH_ECG
1836.jpg,432,288,N,1,291,526355,526646,MIT_BIH_ECG
1837.jpg,432,288,N,1,295,526646,526941,MIT_BIH_ECG
1838.jpg,432,288,N,1,302,526941,527243,MIT_BIH_ECG
1839.jpg,432,288,N,1,306,527243,527549,MIT_BIH_ECG
1840.jpg,432,288,N,1,289,527549,527838,MIT_BIH_ECG
1841.jpg,432,288,N,1,280,527838,528118,MIT_BIH_ECG
1842.jpg,432,288,N,1,284,528118,528402,MIT_BIH_ECG
1843.jpg,432,288,N,1,287,528402,528689,MIT_BIH_ECG
1844.jpg,432,288,N,1,302,528689,528991,MIT_BIH_ECG
1845.jpg,432,288,N,1,302,528991,529293,MIT_BIH_ECG
1846.jpg,432,288,N,1,306,529293,529599,MIT_BIH_ECG
1847.jpg,432,288,N,1,298,529599,529897,MIT_BIH_ECG
1848.jpg,432,288,N,1,294,529897,530191,MIT_BIH_ECG
1849.jpg,432,288,N,1,280,530191,530471,MIT_BIH_ECG
1850.jpg,432,288,N,1,291,530471,530762,MIT_BIH_ECG
1851.jpg,432,288,N,1,295,530762,531057,MIT_BIH_ECG
1852.jpg,432,288,N,1,301,531057,531358,MIT_BIH_ECG
1853.jpg,432,288,N,1,310,531358,531668,MIT_BIH_ECG
1854.jpg,432,288,N,1,299,531668,531967,MIT_BIH_ECG
1855.jpg,432,288,N,1,290,531967,532257,MIT_BIH_ECG
1856.jpg,432,288,N,1,287,532257,532544,MIT_BIH_ECG
1857.jpg,432,288,N,1,284,532544,532828,MIT_BIH_ECG
1858.jpg,432,288,N,1,293,532828,533121,MIT_BIH_ECG
1859.jpg,432,288,N,1,295,533121,533416,MIT_BIH_ECG
1860.jpg,432,288,N,1,303,533416,533719,MIT_BIH_ECG
1861.jpg,432,288,N,1,293,533719,534012,MIT_BIH_ECG
1862.jpg,432,288,N,1,295,534012,534307,MIT_BIH_ECG
1863.jpg,432,288,N,1,285,534307,534592,MIT_BIH_ECG
1864.jpg,432,288,N,1,281,534592,534873,MIT_BIH_ECG
1865.jpg,432,288,N,1,288,534873,535161,MIT_BIH_ECG
1866.jpg,432,288,N,1,298,535161,535459,MIT_BIH_ECG
1867.jpg,432,288,N,1,309,535459,535768,MIT_BIH_ECG
1868.jpg,432,288,N,1,299,535768,536067,MIT_BIH_ECG
1869.jpg,432,288,N,1,297,536067,536364,MIT_BIH_ECG
1870.jpg,432,288,N,1,280,536364,536644,MIT_BIH_ECG
1871.jpg,432,288,N,1,286,536644,536930,MIT_BIH_ECG
1872.jpg,432,288,N,1,282,536930,537212,MIT_BIH_ECG
1873.jpg,432,288,N,1,293,537212,537505,MIT_BIH_ECG
1874.jpg,432,288,N,1,305,537505,537810,MIT_BIH_ECG
1875.jpg,432,288,N,1,305,537810,538115,MIT_BIH_ECG
1876.jpg,432,288,N,1,306,538115,538421,MIT_BIH_ECG
1877.jpg,432,288,N,1,286,538421,538707,MIT_BIH_ECG
1878.jpg,432,288,N,1,286,538707,538993,MIT_BIH_ECG
1879.jpg,432,288,N,1,285,538993,539278,MIT_BIH_ECG
1880.jpg,432,288,N,1,297,539278,539575,MIT_BIH_ECG
1881.jpg,432,288,N,1,299,539575,539874,MIT_BIH_ECG
1882.jpg,432,288,N,1,298,539874,540172,MIT_BIH_ECG
1883.jpg,432,288,N,1,300,540172,540472,MIT_BIH_ECG
1884.jpg,432,288,N,1,296,540472,540768,MIT_BIH_ECG
1885.jpg,432,288,N,1,284,540768,541052,MIT_BIH_ECG
1886.jpg,432,288,N,1,282,541052,541334,MIT_BIH_ECG
1887.jpg,432,288,N,1,282,541334,541616,MIT_BIH_ECG
1888.jpg,432,288,N,1,300,541616,541916,MIT_BIH_ECG
1889.jpg,432,288,N,1,310,541916,542226,MIT_BIH_ECG
1890.jpg,432,288,N,1,303,542226,542529,MIT_BIH_ECG
1891.jpg,432,288,N,1,296,542529,542825,MIT_BIH_ECG
1892.jpg,432,288,N,1,291,542825,543116,MIT_BIH_ECG
1893.jpg,432,288,N,1,291,543116,543407,MIT_BIH_ECG
1894.jpg,432,288,N,1,282,543407,543689,MIT_BIH_ECG
1895.jpg,432,288,N,1,294,543689,543983,MIT_BIH_ECG
1896.jpg,432,288,N,1,302,543983,544285,MIT_BIH_ECG
1897.jpg,432,288,N,1,305,544285,544590,MIT_BIH_ECG
1898.jpg,432,288,N,1,305,544590,544895,MIT_BIH_ECG
1899.jpg,432,288,N,1,287,544895,545182,MIT_BIH_ECG
1900.jpg,432,288,N,1,273,545182,545455,MIT_BIH_ECG
1901.jpg,432,288,N,1,286,545455,545741,MIT_BIH_ECG
1902.jpg,432,288,N,1,281,545741,546022,MIT_BIH_ECG
1903.jpg,432,288,N,1,284,546022,546306,MIT_BIH_ECG
1904.jpg,432,288,N,1,293,546306,546599,MIT_BIH_ECG
1905.jpg,432,288,N,1,193,546599,546792,MIT_BIH_ECG
1906.jpg,432,288,A_V,0,407,546792,547199,MIT_BIH_ECG
1907.jpg,432,288,N,1,283,547199,547482,MIT_BIH_ECG
1908.jpg,432,288,N,1,276,547482,547758,MIT_BIH_ECG
1909.jpg,432,288,N,1,274,547758,548032,MIT_BIH_ECG
1910.jpg,432,288,N,1,302,548032,548334,MIT_BIH_ECG
1911.jpg,432,288,N,1,298,548334,548632,MIT_BIH_ECG
1912.jpg,432,288,N,1,294,548632,548926,MIT_BIH_ECG
1913.jpg,432,288,N,1,291,548926,549217,MIT_BIH_ECG
1914.jpg,432,288,N,1,285,549217,549502,MIT_BIH_ECG
1915.jpg,432,288,N,1,282,549502,549784,MIT_BIH_ECG
1916.jpg,432,288,N,1,286,549784,550070,MIT_BIH_ECG
1917.jpg,432,288,N,1,278,550070,550348,MIT_BIH_ECG
1918.jpg,432,288,N,1,291,550348,550639,MIT_BIH_ECG
1919.jpg,432,288,N,1,313,550639,550952,MIT_BIH_ECG
1920.jpg,432,288,N,1,301,550952,551253,MIT_BIH_ECG
1921.jpg,432,288,N,1,279,551253,551532,MIT_BIH_ECG
1922.jpg,432,288,N,1,283,551532,551815,MIT_BIH_ECG
1923.jpg,432,288,N,1,281,551815,552096,MIT_BIH_ECG
1924.jpg,432,288,N,1,289,552096,552385,MIT_BIH_ECG
1925.jpg,432,288,N,1,295,552385,552680,MIT_BIH_ECG
1926.jpg,432,288,N,1,294,552680,552974,MIT_BIH_ECG
1927.jpg,432,288,N,1,308,552974,553282,MIT_BIH_ECG
1928.jpg,432,288,N,1,306,553282,553588,MIT_BIH_ECG
1929.jpg,432,288,N,1,288,553588,553876,MIT_BIH_ECG
1930.jpg,432,288,N,1,278,553876,554154,MIT_BIH_ECG
1931.jpg,432,288,N,1,285,554154,554439,MIT_BIH_ECG
1932.jpg,432,288,N,1,284,554439,554723,MIT_BIH_ECG
1933.jpg,432,288,N,1,303,554723,555026,MIT_BIH_ECG
1934.jpg,432,288,N,1,297,555026,555323,MIT_BIH_ECG
1935.jpg,432,288,N,1,290,555323,555613,MIT_BIH_ECG
1936.jpg,432,288,N,1,301,555613,555914,MIT_BIH_ECG
1937.jpg,432,288,N,1,289,555914,556203,MIT_BIH_ECG
1938.jpg,432,288,N,1,283,556203,556486,MIT_BIH_ECG
1939.jpg,432,288,N,1,279,556486,556765,MIT_BIH_ECG
1940.jpg,432,288,N,1,291,556765,557056,MIT_BIH_ECG
1941.jpg,432,288,N,1,305,557056,557361,MIT_BIH_ECG
1942.jpg,432,288,N,1,306,557361,557667,MIT_BIH_ECG
1943.jpg,432,288,N,1,295,557667,557962,MIT_BIH_ECG
1944.jpg,432,288,N,1,276,557962,558238,MIT_BIH_ECG
1945.jpg,432,288,N,1,289,558238,558527,MIT_BIH_ECG
1946.jpg,432,288,N,1,286,558527,558813,MIT_BIH_ECG
1947.jpg,432,288,N,1,289,558813,559102,MIT_BIH_ECG
1948.jpg,432,288,N,1,293,559102,559395,MIT_BIH_ECG
1949.jpg,432,288,N,1,300,559395,559695,MIT_BIH_ECG
1950.jpg,432,288,N,1,302,559695,559997,MIT_BIH_ECG
1951.jpg,432,288,N,1,298,559997,560295,MIT_BIH_ECG
1952.jpg,432,288,N,1,281,560295,560576,MIT_BIH_ECG
1953.jpg,432,288,N,1,270,560576,560846,MIT_BIH_ECG
1954.jpg,432,288,N,1,295,560846,561141,MIT_BIH_ECG
1955.jpg,432,288,N,1,294,561141,561435,MIT_BIH_ECG
1956.jpg,432,288,N,1,297,561435,561732,MIT_BIH_ECG
1957.jpg,432,288,N,1,287,561732,562019,MIT_BIH_ECG
1958.jpg,432,288,N,1,289,562019,562308,MIT_BIH_ECG
1959.jpg,432,288,N,1,283,562308,562591,MIT_BIH_ECG
1960.jpg,432,288,N,1,221,562591,562812,MIT_BIH_ECG
1961.jpg,432,288,A_A,0,329,562812,563141,MIT_BIH_ECG
1962.jpg,432,288,N,1,282,563141,563423,MIT_BIH_ECG
1963.jpg,432,288,N,1,308,563423,563731,MIT_BIH_ECG
1964.jpg,432,288,N,1,299,563731,564030,MIT_BIH_ECG
1965.jpg,432,288,N,1,290,564030,564320,MIT_BIH_ECG
1966.jpg,432,288,N,1,281,564320,564601,MIT_BIH_ECG
1967.jpg,432,288,N,1,282,564601,564883,MIT_BIH_ECG
1968.jpg,432,288,N,1,281,564883,565164,MIT_BIH_ECG
1969.jpg,432,288,N,1,288,565164,565452,MIT_BIH_ECG
1970.jpg,432,288,N,1,289,565452,565741,MIT_BIH_ECG
1971.jpg,432,288,N,1,300,565741,566041,MIT_BIH_ECG
1972.jpg,432,288,N,1,218,566041,566259,MIT_BIH_ECG
1973.jpg,432,288,A_A,0,356,566259,566615,MIT_BIH_ECG
1974.jpg,432,288,N,1,284,566615,566899,MIT_BIH_ECG
1975.jpg,432,288,N,1,286,566899,567185,MIT_BIH_ECG
1976.jpg,432,288,N,1,194,567185,567379,MIT_BIH_ECG
1977.jpg,432,288,A_A,0,342,567379,567721,MIT_BIH_ECG
1978.jpg,432,288,N,1,306,567721,568027,MIT_BIH_ECG
1979.jpg,432,288,N,1,299,568027,568326,MIT_BIH_ECG
1980.jpg,432,288,N,1,298,568326,568624,MIT_BIH_ECG
1981.jpg,432,288,N,1,295,568624,568919,MIT_BIH_ECG
1982.jpg,432,288,N,1,285,568919,569204,MIT_BIH_ECG
1983.jpg,432,288,N,1,278,569204,569482,MIT_BIH_ECG
1984.jpg,432,288,N,1,280,569482,569762,MIT_BIH_ECG
1985.jpg,432,288,N,1,296,569762,570058,MIT_BIH_ECG
1986.jpg,432,288,N,1,308,570058,570366,MIT_BIH_ECG
1987.jpg,432,288,N,1,302,570366,570668,MIT_BIH_ECG
1988.jpg,432,288,N,1,289,570668,570957,MIT_BIH_ECG
1989.jpg,432,288,N,1,289,570957,571246,MIT_BIH_ECG
1990.jpg,432,288,N,1,292,571246,571538,MIT_BIH_ECG
1991.jpg,432,288,N,1,293,571538,571831,MIT_BIH_ECG
1992.jpg,432,288,N,1,291,571831,572122,MIT_BIH_ECG
